Date,Symbol,Close
2023-10-16,GOOGL,139.10000610351562
2023-10-17,GOOGL,139.72000122070312
2023-10-18,GOOGL,137.9600067138672
2023-10-19,GOOGL,137.75
2023-10-20,GOOGL,135.60000610351562
2023-10-23,GOOGL,136.5
2023-10-24,GOOGL,138.80999755859375
2023-10-25,GOOGL,125.61000061035156
2023-10-26,GOOGL,122.27999877929688
2023-10-27,GOOGL,122.16999816894531
2023-10-30,GOOGL,124.45999908447266
2023-10-31,GOOGL,124.08000183105469
2023-11-01,GOOGL,126.44999694824219
2023-11-02,GOOGL,127.48999786376953
2023-11-03,GOOGL,129.10000610351562
2023-11-06,GOOGL,130.25
2023-11-07,GOOGL,130.97000122070312
2023-11-08,GOOGL,131.83999633789062
2023-11-09,GOOGL,130.24000549316406
2023-11-10,GOOGL,132.58999633789062
2023-11-13,GOOGL,132.08999633789062
2023-11-14,GOOGL,133.6199951171875
2023-11-15,GOOGL,134.6199951171875
2023-11-16,GOOGL,136.92999267578125
2023-11-17,GOOGL,135.30999755859375
2023-11-20,GOOGL,136.25
2023-11-21,GOOGL,136.97000122070312
2023-11-22,GOOGL,138.49000549316406
2023-11-24,GOOGL,136.69000244140625
2023-11-27,GOOGL,136.41000366210938
2023-11-28,GOOGL,137.1999969482422
2023-11-29,GOOGL,134.99000549316406
2023-11-30,GOOGL,132.52999877929688
2023-12-01,GOOGL,131.86000061035156
2023-12-04,GOOGL,129.27000427246094
2023-12-05,GOOGL,130.99000549316406
2023-12-06,GOOGL,130.02000427246094
2023-12-07,GOOGL,136.92999267578125
2023-12-08,GOOGL,134.99000549316406
2023-12-11,GOOGL,133.2899932861328
2023-12-12,GOOGL,132.52000427246094
2023-12-13,GOOGL,132.57000732421875
2023-12-14,GOOGL,131.94000244140625
2023-12-15,GOOGL,132.60000610351562
2023-12-18,GOOGL,135.8000030517578
2023-12-19,GOOGL,136.64999389648438
2023-12-20,GOOGL,138.33999633789062
2023-12-21,GOOGL,140.4199981689453
2023-12-22,GOOGL,141.49000549316406
2023-12-26,GOOGL,141.52000427246094
2023-12-27,GOOGL,140.3699951171875
2023-12-28,GOOGL,140.22999572753906
2023-12-29,GOOGL,139.69000244140625
2023-01-03,TSLA,108.0999984741211
2023-01-04,TSLA,113.63999938964844
2023-01-05,TSLA,110.33999633789062
2023-01-06,TSLA,113.05999755859375
2023-01-09,TSLA,119.7699966430664
2023-01-10,TSLA,118.8499984741211
2023-01-11,TSLA,123.22000122070312
2023-01-12,TSLA,123.55999755859375
2023-01-13,TSLA,122.4000015258789
2023-01-17,TSLA,131.49000549316406
2023-01-18,TSLA,128.77999877929688
2023-01-19,TSLA,127.16999816894531
2023-01-20,TSLA,133.4199981689453
2023-01-23,TSLA,143.75
2023-01-24,TSLA,143.88999938964844
2023-01-25,TSLA,144.42999267578125
2023-01-26,TSLA,160.27000427246094
2023-01-27,TSLA,177.89999389648438
2023-01-30,TSLA,166.66000366210938
2023-01-31,TSLA,173.22000122070312
2023-02-01,TSLA,181.41000366210938
2023-02-02,TSLA,188.27000427246094
2023-02-03,TSLA,189.97999572753906
2023-02-06,TSLA,194.75999450683594
2023-02-07,TSLA,196.80999755859375
2023-02-08,TSLA,201.2899932861328
2023-02-09,TSLA,207.32000732421875
2023-02-10,TSLA,196.88999938964844
2023-02-13,TSLA,194.63999938964844
2023-02-14,TSLA,209.25
2023-02-15,TSLA,214.24000549316406
2023-02-16,TSLA,202.0399932861328
2023-02-17,TSLA,208.30999755859375
2023-02-21,TSLA,197.3699951171875
2023-02-22,TSLA,200.86000061035156
2023-02-23,TSLA,202.07000732421875
2023-02-24,TSLA,196.8800048828125
2023-02-27,TSLA,207.6300048828125
2023-02-28,TSLA,205.7100067138672
2023-03-01,TSLA,202.77000427246094
2023-03-02,TSLA,190.89999389648438
2023-03-03,TSLA,197.7899932861328
2023-03-06,TSLA,193.80999755859375
2023-03-07,TSLA,187.7100067138672
2023-03-08,TSLA,182.0
2023-03-09,TSLA,172.9199981689453
2023-03-10,TSLA,173.44000244140625
2023-03-13,TSLA,174.47999572753906
2023-03-14,TSLA,183.25999450683594
2023-03-15,TSLA,180.4499969482422
2023-03-16,TSLA,184.1300048828125
2023-03-17,TSLA,180.1300048828125
2023-03-20,TSLA,183.25
2023-03-21,TSLA,197.5800018310547
2023-03-22,TSLA,191.14999389648438
2023-03-23,TSLA,192.22000122070312
2023-03-24,TSLA,190.41000366210938
2023-03-27,TSLA,191.80999755859375
2023-03-28,TSLA,189.19000244140625
2023-03-29,TSLA,193.8800048828125
2023-03-30,TSLA,195.27999877929688
2023-03-31,TSLA,207.4600067138672
2023-04-03,TSLA,194.77000427246094
2023-04-04,TSLA,192.5800018310547
2023-04-05,TSLA,185.52000427246094
2023-04-06,TSLA,185.05999755859375
2023-04-10,TSLA,184.50999450683594
2023-04-11,TSLA,186.7899932861328
2023-04-12,TSLA,180.5399932861328
2023-04-13,TSLA,185.89999389648438
2023-04-14,TSLA,185.0
2023-04-17,TSLA,187.0399932861328
2023-04-18,TSLA,184.30999755859375
2023-04-19,TSLA,180.58999633789062
2023-04-20,TSLA,162.99000549316406
2023-04-21,TSLA,165.0800018310547
2023-04-24,TSLA,162.5500030517578
2023-04-25,TSLA,160.6699981689453
2023-04-26,TSLA,153.75
2023-04-27,TSLA,160.19000244140625
2023-04-28,TSLA,164.30999755859375
2023-05-01,TSLA,161.8300018310547
2023-05-02,TSLA,160.30999755859375
2023-05-03,TSLA,160.61000061035156
2023-05-04,TSLA,161.1999969482422
2023-05-05,TSLA,170.05999755859375
2023-05-08,TSLA,171.7899932861328
2023-05-09,TSLA,169.14999389648438
2023-05-10,TSLA,168.5399932861328
2023-05-11,TSLA,172.0800018310547
2023-05-12,TSLA,167.97999572753906
2023-05-15,TSLA,166.35000610351562
2023-05-16,TSLA,166.52000427246094
2023-05-17,TSLA,173.86000061035156
2023-05-18,TSLA,176.88999938964844
2023-05-19,TSLA,180.13999938964844
2023-05-22,TSLA,188.8699951171875
2023-05-23,TSLA,185.77000427246094
2023-05-24,TSLA,182.89999389648438
2023-05-25,TSLA,184.47000122070312
2023-05-26,TSLA,193.1699981689453
2023-05-30,TSLA,201.16000366210938
2023-05-31,TSLA,203.92999267578125
2023-06-01,TSLA,207.52000427246094
2023-06-02,TSLA,213.97000122070312
2023-06-05,TSLA,217.61000061035156
2023-06-06,TSLA,221.30999755859375
2023-06-07,TSLA,224.57000732421875
2023-06-08,TSLA,234.86000061035156
2023-06-09,TSLA,244.39999389648438
2023-06-12,TSLA,249.8300018310547
2023-06-13,TSLA,258.7099914550781
2023-06-14,TSLA,256.7900085449219
2023-06-15,TSLA,255.89999389648438
2023-06-16,TSLA,260.5400085449219
2023-06-20,TSLA,274.45001220703125
2023-06-21,TSLA,259.4599914550781
2023-06-22,TSLA,264.6099853515625
2023-06-23,TSLA,256.6000061035156
2023-06-26,TSLA,241.0500030517578
2023-06-27,TSLA,250.2100067138672
2023-06-28,TSLA,256.239990234375
2023-06-29,TSLA,257.5
2023-06-30,TSLA,261.7699890136719
2023-07-03,TSLA,279.82000732421875
2023-07-05,TSLA,282.4800109863281
2023-07-06,TSLA,276.5400085449219
2023-07-07,TSLA,274.42999267578125
2023-07-10,TSLA,269.6099853515625
2023-07-11,TSLA,269.7900085449219
2023-07-12,TSLA,271.989990234375
2023-07-13,TSLA,277.8999938964844
2023-07-14,TSLA,281.3800048828125
2023-07-17,TSLA,290.3800048828125
2023-07-18,TSLA,293.3399963378906
2023-07-19,TSLA,291.260009765625
2023-07-20,TSLA,262.8999938964844
2023-07-21,TSLA,260.0199890136719
2023-07-24,TSLA,269.05999755859375
2023-07-25,TSLA,265.2799987792969
2023-07-26,TSLA,264.3500061035156
2023-07-27,TSLA,255.7100067138672
2023-07-28,TSLA,266.44000244140625
2023-07-31,TSLA,267.42999267578125
2023-08-01,TSLA,261.07000732421875
2023-08-02,TSLA,254.11000061035156
2023-08-03,TSLA,259.32000732421875
2023-08-04,TSLA,253.86000061035156
2023-08-07,TSLA,251.4499969482422
2023-08-08,TSLA,249.6999969482422
2023-08-09,TSLA,242.19000244140625
2023-08-10,TSLA,245.33999633789062
2023-08-11,TSLA,242.64999389648438
2023-08-14,TSLA,239.75999450683594
2023-08-15,TSLA,232.9600067138672
2023-08-16,TSLA,225.60000610351562
2023-08-17,TSLA,219.22000122070312
2023-08-18,TSLA,215.49000549316406
2023-08-21,TSLA,231.27999877929688
2023-08-22,TSLA,233.19000244140625
2023-08-23,TSLA,236.86000061035156
2023-08-24,TSLA,230.0399932861328
2023-08-25,TSLA,238.58999633789062
2023-08-28,TSLA,238.82000732421875
2023-08-29,TSLA,257.17999267578125
2023-08-30,TSLA,256.8999938964844
2023-08-31,TSLA,258.0799865722656
2023-09-01,TSLA,245.00999450683594
2023-09-05,TSLA,256.489990234375
2023-09-06,TSLA,251.9199981689453
2023-09-07,TSLA,251.49000549316406
2023-09-08,TSLA,248.5
2023-09-11,TSLA,273.5799865722656
2023-09-12,TSLA,267.4800109863281
2023-09-13,TSLA,271.29998779296875
2023-09-14,TSLA,276.0400085449219
2023-09-15,TSLA,274.3900146484375
2023-09-18,TSLA,265.2799987792969
2023-09-19,TSLA,266.5
2023-09-20,TSLA,262.5899963378906
2023-09-21,TSLA,255.6999969482422
2023-09-22,TSLA,244.8800048828125
2023-09-25,TSLA,246.99000549316406
2023-09-26,TSLA,244.1199951171875
2023-09-27,TSLA,240.5
2023-09-28,TSLA,246.3800048828125
2023-09-29,TSLA,250.22000122070312
2023-10-02,TSLA,251.60000610351562
2023-10-03,TSLA,246.52999877929688
2023-10-04,TSLA,261.1600036621094
2023-10-05,TSLA,260.04998779296875
2023-10-06,TSLA,260.5299987792969
2023-10-09,TSLA,259.6700134277344
2023-10-10,TSLA,263.6199951171875
2023-10-11,TSLA,262.989990234375
2023-10-12,TSLA,258.8699951171875
2023-10-13,TSLA,251.1199951171875
2023-10-16,TSLA,253.9199981689453
2023-10-17,TSLA,254.85000610351562
2023-10-18,TSLA,242.67999267578125
2023-10-19,TSLA,220.11000061035156
2023-10-20,TSLA,211.99000549316406
2023-10-23,TSLA,212.0800018310547
2023-10-24,TSLA,216.52000427246094
2023-10-25,TSLA,212.4199981689453
2023-10-26,TSLA,205.75999450683594
2023-10-27,TSLA,207.3000030517578
2023-10-30,TSLA,197.36000061035156
2023-10-31,TSLA,200.83999633789062
2023-11-01,TSLA,205.66000366210938
2023-11-02,TSLA,218.50999450683594
2023-11-03,TSLA,219.9600067138672
2023-11-06,TSLA,219.27000427246094
2023-11-07,TSLA,222.17999267578125
2023-11-08,TSLA,222.11000061035156
2023-11-09,TSLA,209.97999572753906
2023-11-10,TSLA,214.64999389648438
2023-11-13,TSLA,223.7100067138672
2023-11-14,TSLA,237.41000366210938
2023-11-15,TSLA,242.83999633789062
2023-11-16,TSLA,233.58999633789062
2023-11-17,TSLA,234.3000030517578
2023-11-20,TSLA,235.60000610351562
2023-11-21,TSLA,241.1999969482422
2023-11-22,TSLA,234.2100067138672
2023-11-24,TSLA,235.4499969482422
2023-11-27,TSLA,236.0800018310547
2023-11-28,TSLA,246.72000122070312
2023-11-29,TSLA,244.13999938964844
2023-11-30,TSLA,240.0800018310547
2023-12-01,TSLA,238.8300018310547
2023-12-04,TSLA,235.5800018310547
2023-12-05,TSLA,238.72000122070312
2023-12-06,TSLA,239.3699951171875
2023-12-07,TSLA,242.63999938964844
2023-12-08,TSLA,243.83999633789062
2023-12-11,TSLA,239.74000549316406
2023-12-12,TSLA,237.00999450683594
2023-12-13,TSLA,239.2899932861328
2023-12-14,TSLA,251.0500030517578
2023-12-15,TSLA,253.5
2023-12-18,TSLA,252.0800018310547
2023-12-19,TSLA,257.2200012207031
2023-12-20,TSLA,247.13999938964844
2023-12-21,TSLA,254.5
2023-12-22,TSLA,252.5399932861328
2023-12-26,TSLA,256.6099853515625
2023-12-27,TSLA,261.44000244140625
2023-12-28,TSLA,253.17999267578125
2023-12-29,TSLA,248.47999572753906
2023-01-03,NFLX,294.95001220703125
2023-01-04,NFLX,309.4100036621094
2023-01-05,NFLX,309.70001220703125
2023-01-06,NFLX,315.54998779296875
2023-01-09,NFLX,315.1700134277344
2023-01-10,NFLX,327.5400085449219
2023-01-11,NFLX,327.260009765625
2023-01-12,NFLX,330.1300048828125
2023-01-13,NFLX,332.82000732421875
2023-01-17,NFLX,326.2200012207031
2023-01-18,NFLX,326.3299865722656
2023-01-19,NFLX,315.7799987792969
2023-01-20,NFLX,342.5
2023-01-23,NFLX,357.4200134277344
2023-01-24,NFLX,363.8299865722656
2023-01-25,NFLX,367.9599914550781
2023-01-26,NFLX,364.8699951171875
2023-01-27,NFLX,360.7699890136719
2023-01-30,NFLX,353.1099853515625
2023-01-31,NFLX,353.8599853515625
2023-02-01,NFLX,361.989990234375
2023-02-02,NFLX,366.8900146484375
2023-02-03,NFLX,365.8999938964844
2023-02-06,NFLX,361.4800109863281
2023-02-07,NFLX,362.95001220703125
2023-02-08,NFLX,366.8299865722656
2023-02-09,NFLX,362.5
2023-02-10,NFLX,347.3599853515625
2023-02-13,NFLX,358.57000732421875
2023-02-14,NFLX,359.9599914550781
2023-02-15,NFLX,361.4200134277344
2023-02-16,NFLX,350.7099914550781
2023-02-17,NFLX,347.9599914550781
2023-02-21,NFLX,337.5
2023-02-22,NFLX,334.8800048828125
2023-02-23,NFLX,323.6499938964844
2023-02-24,NFLX,317.1499938964844
2023-02-27,NFLX,323.0299987792969
2023-02-28,NFLX,322.1300048828125
2023-03-01,NFLX,313.4800109863281
2023-03-02,NFLX,311.8800048828125
2023-03-03,NFLX,315.17999267578125
2023-03-06,NFLX,312.0299987792969
2023-03-07,NFLX,308.4700012207031
2023-03-08,NFLX,311.7900085449219
2023-03-09,NFLX,297.7799987792969
2023-03-10,NFLX,292.760009765625
2023-03-13,NFLX,293.510009765625
2023-03-14,NFLX,294.94000244140625
2023-03-15,NFLX,303.7900085449219
2023-03-16,NFLX,310.05999755859375
2023-03-17,NFLX,303.5
2023-03-20,NFLX,305.1300048828125
2023-03-21,NFLX,305.7900085449219
2023-03-22,NFLX,293.8999938964844
2023-03-23,NFLX,320.3699951171875
2023-03-24,NFLX,328.3900146484375
2023-03-27,NFLX,327.6600036621094
2023-03-28,NFLX,323.5199890136719
2023-03-29,NFLX,332.0299987792969
2023-03-30,NFLX,338.42999267578125
2023-03-31,NFLX,345.4800109863281
2023-04-03,NFLX,348.2799987792969
2023-04-04,NFLX,346.75
2023-04-05,NFLX,342.3500061035156
2023-04-06,NFLX,339.3299865722656
2023-04-10,NFLX,338.989990234375
2023-04-11,NFLX,338.2099914550781
2023-04-12,NFLX,331.0299987792969
2023-04-13,NFLX,346.19000244140625
2023-04-14,NFLX,338.6300048828125
2023-04-17,NFLX,332.7200012207031
2023-04-18,NFLX,333.70001220703125
2023-04-19,NFLX,323.1199951171875
2023-04-20,NFLX,325.3500061035156
2023-04-21,NFLX,327.9800109863281
2023-04-24,NFLX,329.0199890136719
2023-04-25,NFLX,322.54998779296875
2023-04-26,NFLX,321.1499938964844
2023-04-27,NFLX,325.8500061035156
2023-04-28,NFLX,329.92999267578125
2023-05-01,NFLX,324.1199951171875
2023-05-02,NFLX,317.54998779296875
2023-05-03,NFLX,319.29998779296875
2023-05-04,NFLX,320.7799987792969
2023-05-05,NFLX,322.760009765625
2023-05-08,NFLX,331.2099914550781
2023-05-09,NFLX,332.1400146484375
2023-05-10,NFLX,335.4200134277344
2023-05-11,NFLX,344.760009765625
2023-05-12,NFLX,339.8900146484375
2023-05-15,NFLX,335.8900146484375
2023-05-16,NFLX,333.75
2023-05-17,NFLX,339.9599914550781
2023-05-18,NFLX,371.2900085449219
2023-05-19,NFLX,365.3599853515625
2023-05-22,NFLX,363.010009765625
2023-05-23,NFLX,355.989990234375
2023-05-24,NFLX,364.8500061035156
2023-05-25,NFLX,359.0
2023-05-26,NFLX,378.8800048828125
2023-05-30,NFLX,392.9800109863281
2023-05-31,NFLX,395.2300109863281
2023-06-01,NFLX,403.1300048828125
2023-06-02,NFLX,400.4700012207031
2023-06-05,NFLX,403.5400085449219
2023-06-06,NFLX,399.2900085449219
2023-06-07,NFLX,399.7699890136719
2023-06-08,NFLX,409.3699951171875
2023-06-09,NFLX,420.0199890136719
2023-06-12,NFLX,423.9700012207031
2023-06-13,NFLX,435.7300109863281
2023-06-14,NFLX,440.8599853515625
2023-06-15,NFLX,445.2699890136719
2023-06-16,NFLX,431.9599914550781
2023-06-20,NFLX,434.70001220703125
2023-06-21,NFLX,424.45001220703125
2023-06-22,NFLX,422.4800109863281
2023-06-23,NFLX,424.0199890136719
2023-06-26,NFLX,415.94000244140625
2023-06-27,NFLX,417.0799865722656
2023-06-28,NFLX,429.8399963378906
2023-06-29,NFLX,428.239990234375
2023-06-30,NFLX,440.489990234375
2023-07-03,NFLX,441.44000244140625
2023-07-05,NFLX,445.8999938964844
2023-07-06,NFLX,438.8399963378906
2023-07-07,NFLX,438.1000061035156
2023-07-10,NFLX,441.7099914550781
2023-07-11,NFLX,440.2099914550781
2023-07-12,NFLX,444.04998779296875
2023-07-13,NFLX,450.3800048828125
2023-07-14,NFLX,441.9100036621094
2023-07-17,NFLX,450.04998779296875
2023-07-18,NFLX,474.79998779296875
2023-07-19,NFLX,477.5899963378906
2023-07-20,NFLX,437.4200134277344
2023-07-21,NFLX,427.5
2023-07-24,NFLX,428.3699951171875
2023-07-25,NFLX,427.70001220703125
2023-07-26,NFLX,422.6700134277344
2023-07-27,NFLX,413.1700134277344
2023-07-28,NFLX,425.7799987792969
2023-07-31,NFLX,438.9700012207031
2023-08-01,NFLX,438.6199951171875
2023-08-02,NFLX,429.70001220703125
2023-08-03,NFLX,431.0
2023-08-04,NFLX,431.6000061035156
2023-08-07,NFLX,440.760009765625
2023-08-08,NFLX,438.29998779296875
2023-08-09,NFLX,428.8999938964844
2023-08-10,NFLX,429.9800109863281
2023-08-11,NFLX,421.6600036621094
2023-08-14,NFLX,427.7799987792969
2023-08-15,NFLX,423.70001220703125
2023-08-16,NFLX,415.45001220703125
2023-08-17,NFLX,403.0
2023-08-18,NFLX,404.5299987792969
2023-08-21,NFLX,408.2900085449219
2023-08-22,NFLX,413.1700134277344
2023-08-23,NFLX,427.54998779296875
2023-08-24,NFLX,406.92999267578125
2023-08-25,NFLX,416.0299987792969
2023-08-28,NFLX,418.05999755859375
2023-08-29,NFLX,429.989990234375
2023-08-30,NFLX,434.6700134277344
2023-08-31,NFLX,433.67999267578125
2023-09-01,NFLX,439.8800048828125
2023-09-05,NFLX,448.67999267578125
2023-09-06,NFLX,445.760009765625
2023-09-07,NFLX,443.1400146484375
2023-09-08,NFLX,442.79998779296875
2023-09-11,NFLX,445.3599853515625
2023-09-12,NFLX,434.69000244140625
2023-09-13,NFLX,412.239990234375
2023-09-14,NFLX,400.489990234375
2023-09-15,NFLX,396.94000244140625
2023-09-18,NFLX,394.3999938964844
2023-09-19,NFLX,396.20001220703125
2023-09-20,NFLX,386.29998779296875
2023-09-21,NFLX,384.1499938964844
2023-09-22,NFLX,379.80999755859375
2023-09-25,NFLX,384.79998779296875
2023-09-26,NFLX,379.25
2023-09-27,NFLX,377.5899963378906
2023-09-28,NFLX,376.3599853515625
2023-09-29,NFLX,377.6000061035156
2023-10-02,NFLX,380.3299865722656
2023-10-03,NFLX,376.75
2023-10-04,NFLX,376.8999938964844
2023-10-05,NFLX,372.5899963378906
2023-10-06,NFLX,381.510009765625
2023-10-09,NFLX,385.95001220703125
2023-10-10,NFLX,373.32000732421875
2023-10-11,NFLX,365.92999267578125
2023-10-12,NFLX,361.20001220703125
2023-10-13,NFLX,355.67999267578125
2023-10-16,NFLX,360.82000732421875
2023-10-17,NFLX,355.7200012207031
2023-10-18,NFLX,346.19000244140625
2023-10-19,NFLX,401.7699890136719
2023-10-20,NFLX,400.9599914550781
2023-10-23,NFLX,406.8399963378906
2023-10-24,NFLX,413.7300109863281
2023-10-25,NFLX,411.25
2023-10-26,NFLX,403.5400085449219
2023-10-27,NFLX,397.8699951171875
2023-10-30,NFLX,410.0799865722656
2023-10-31,NFLX,411.69000244140625
2023-11-01,NFLX,420.19000244140625
2023-11-02,NFLX,424.7099914550781
2023-11-03,NFLX,432.3599853515625
2023-11-06,NFLX,434.739990234375
2023-11-07,NFLX,434.6099853515625
2023-11-08,NFLX,436.6499938964844
2023-11-09,NFLX,435.1499938964844
2023-11-10,NFLX,447.239990234375
2023-11-13,NFLX,444.6199951171875
2023-11-14,NFLX,448.6499938964844
2023-11-15,NFLX,461.94000244140625
2023-11-16,NFLX,466.95001220703125
2023-11-17,NFLX,465.9100036621094
2023-11-20,NFLX,474.4700012207031
2023-11-21,NFLX,474.95001220703125
2023-11-22,NFLX,478.0
2023-11-24,NFLX,479.55999755859375
2023-11-27,NFLX,479.1700134277344
2023-11-28,NFLX,479.0
2023-11-29,NFLX,477.19000244140625
2023-11-30,NFLX,473.9700012207031
2023-12-01,NFLX,465.739990234375
2023-12-04,NFLX,453.8999938964844
2023-12-05,NFLX,455.1499938964844
2023-12-06,NFLX,446.7300109863281
2023-12-07,NFLX,452.0
2023-12-08,NFLX,453.760009765625
2023-12-11,NFLX,459.8900146484375
2023-12-12,NFLX,463.0
2023-12-13,NFLX,479.9800109863281
2023-12-14,NFLX,469.8299865722656
2023-12-15,NFLX,472.05999755859375
2023-12-18,NFLX,486.1199951171875
2023-12-19,NFLX,495.0199890136719
2023-12-20,NFLX,489.2699890136719
2023-12-21,NFLX,491.6099853515625
2023-12-22,NFLX,486.760009765625
2023-12-26,NFLX,491.19000244140625
2023-12-27,NFLX,491.7900085449219
2023-12-28,NFLX,490.510009765625
2023-12-29,NFLX,486.8800048828125
